W Wheat Futures
MAR18     422'2     425'6     421'2     424'6     425'2    +3'6       51901      421'4       53024      294922
MAY18     435'0     438'4     434'4     437'6     438'2    +3'6       15074      434'4       14843      103058
JLY18     447'4     451'4     447'4     451'0     451'2    +3'4       10970      447'6       10902       77170
SEP18     461'6     466'0     461'6     465'4A    466'0    +4'0        1988      462'0        1788       29367
DEC18     480'0     485'0     480'0     484'2     484'6    +4'4        3369      480'2        3077       47549
MAR19     494'2     498'2     494'2     498'0A    498'2    +5'0         240      493'2         229        4460
MAY19      ----     504'0B     ----     504'0B    506'6    +5'2           5      501'4          31         159
JLY19     506'2     508'4B    505'2A    508'4B    509'0    +5'6          35      503'2          35         808
SEP19      ----      ----      ----      ----     517'6    +5'2           9      512'4                      51
DEC19      ----      ----      ----      ----     534'2    +5'2          11      529'0           2          40
MAR20      ----      ----      ----      ----     540'6    +8'4           8      532'2                      12
MAY20      ----      ----      ----      ----     540'6    +8'6                  532'0
23100      ----      ----      ----      ----      3.25    UNCH                   3.25
23200      ----      ----      ----      ----      3.00    UNCH                   3.00
23300      ----      ----      ----      ----      3.00    UNCH                   3.00
23400      ----      ----      ----      ----      3.00    UNCH                   3.00
23500      ----      ----      ----      ----      3.00    UNCH                   3.00
23600      ----      ----      ----      ----      3.00    UNCH                   3.00
23700      ----      ----      ----      ----      3.00    UNCH                   3.00
23800      ----      ----      ----      ----      3.00    UNCH                   3.00
24000      ----      ----      ----      ----      3.00    UNCH                   3.00
24200      ----      ----      ----      ----      2.75    UNCH                   2.75
24400      ----      ----      ----      ----      2.75    UNCH                   2.75
24600      ----      ----      ----      ----      2.75    UNCH                   2.75
24800      ----      ----      ----      ----      2.75    UNCH                   2.75
25000      ----      ----      ----      ----      2.75    UNCH                   2.75
25200      ----      ----      ----      ----      2.75    UNCH                   2.75
25400      ----      ----      ----      ----      2.50    UNCH                   2.50
25600      ----      ----      ----      ----      2.50    UNCH                   2.50
25800      ----      ----      ----      ----      2.50    UNCH                   2.50
26000      ----      ----      ----      ----      2.50    UNCH                   2.50
26200      ----      ----      ----      ----      2.50    UNCH                   2.50
26400      ----      ----      ----      ----      2.50    UNCH                   2.50
26600      ----      ----      ----      ----      2.25    UNCH                   2.25
26800      ----      ----      ----      ----      2.25    UNCH                   2.25
27000      ----      ----      ----      ----      2.25    UNCH                   2.25
27200      ----      ----      ----      ----      2.25    UNCH                   2.25
27400      ----      ----      ----      ----      2.25    UNCH                   2.25
27600      ----      ----      ----      ----      2.25    UNCH                   2.25
27800      ----      ----      ----      ----      2.25    UNCH                   2.25
28000      ----      ----      ----      ----      2.00    UNCH                   2.00
28200      ----      ----      ----      ----      2.00    UNCH                   2.00
28400      ----      ----      ----      ----      2.00    UNCH                   2.00
28600      ----      ----      ----      ----      2.00    UNCH                   2.00
28800      ----      ----      ----      ----      2.00    UNCH                   2.00
8400       ----      ----      ----      ----     92.25    UNCH                  92.25
8600       ----      ----      ----      ----     90.50    UNCH                  90.50
8800       ----      ----      ----      ----     88.75    UNCH                  88.75
9000       ----      ----      ----      ----     86.75    UNCH                  86.75
9200       ----      ----      ----      ----     85.00    UNCH                  85.00
9400       ----      ----      ----      ----     83.00    UNCH                  83.00
9600       ----      ----      ----      ----     81.25    UNCH                  81.25
9800       ----      ----      ----      ----     79.25    UNCH                  79.25

WEO MAR18 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----       .25    UNCH                    .25
10200      ----      ----      ----      ----       .25    UNCH                    .25
10400      ----      ----      ----      ----       .25    UNCH                    .25
10600      ----      ----      ----      ----       .25    UNCH                    .25
10800      ----      ----      ----      ----       .25    UNCH                    .25
11000      ----      ----      ----      ----       .25    UNCH                    .25
11200      ----      ----      ----      ----       .25    UNCH                    .25
11400      ----      ----      ----      ----       .25    UNCH                    .25
11600      ----      ----      ----      ----       .50    UNCH                    .50
11800      ----      ----      ----      ----       .50    UNCH                    .50
12000      ----      ----      ----      ----       .50    UNCH                    .50
12200      ----      ----      ----      ----       .50    UNCH                    .50
12300      ----      ----      ----      ----       .50    UNCH                    .50
12400      ----      ----      ----      ----       .50    UNCH                    .50
12500      ----      ----      ----      ----       .50    UNCH                    .50
12600      ----      ----      ----      ----       .50    UNCH                    .50
12700      ----      ----      ----      ----       .50    UNCH                    .50
12800      ----      ----      ----      ----       .50    UNCH                    .50
12900      ----      ----      ----      ----       .50    UNCH                    .50
13000      ----      ----      ----      ----       .50    UNCH                    .50
13100      ----      ----      ----      ----       .75    UNCH                    .75
13200      ----      ----      ----      ----       .75    UNCH                    .75
13300      ----      ----      ----      ----       .75    UNCH                    .75
13400      ----      ----      ----      ----       .75    UNCH                    .75
13500      ----      ----      ----      ----       .75    UNCH                    .75
13600      ----      ----      ----      ----       .75    UNCH                    .75
13700      ----      ----      ----      ----       .75    UNCH                    .75
13800      ----      ----      ----      ----       .75    UNCH                    .75
13900      ----      ----      ----      ----       .75    UNCH                    .75
14000      ----      ----      ----      ----      1.00    UNCH                   1.00
14100      ----      ----      ----      ----      1.00    UNCH                   1.00
14200      ----      ----      ----      ----      1.00    UNCH                   1.00
14300      ----      ----      ----      ----      1.00    UNCH                   1.00
14400      ----      ----      ----      ----      1.00    UNCH                   1.00
14500      ----      ----      ----      ----      1.00    UNCH                   1.00
14600      ----      ----      ----      ----      1.25    UNCH                   1.25
14700      ----      ----      ----      ----      1.25    UNCH                   1.25
14800      ----      ----      ----      ----      1.25    UNCH                   1.25
14900      ----      ----      ----      ----      1.25    UNCH                   1.25
15000      ----      ----      ----      ----      1.50    UNCH                   1.50
15100      ----      ----      ----      ----      1.50    UNCH                   1.50
15200      ----      ----      ----      ----      1.50    UNCH                   1.50
15300      ----      ----      ----      ----      1.75    UNCH                   1.75
15400      ----      ----      ----      ----      1.75    UNCH                   1.75
15500      ----      ----      ----      ----      2.00    UNCH                   2.00
15600      ----      ----      ----      ----      2.00    UNCH                   2.00
15700      ----      ----      ----      ----      2.25    UNCH                   2.25
15800      ----      ----      ----      ----      2.50    UNCH                   2.50
15900      ----      ----      ----      ----      2.50    UNCH                   2.50
16000      ----      ----      ----      ----      3.00    UNCH                   3.00
16100      ----      ----      ----      ----      3.25    UNCH                   3.25
16200      ----      ----      ----      ----      3.50    UNCH                   3.50
16300      ----      ----      ----      ----      4.00    UNCH                   4.00
16400      ----      ----      ----      ----      4.25    UNCH                   4.25
16500      ----      ----      ----      ----      4.75    UNCH                   4.75
16600      ----      ----      ----      ----      5.25    UNCH                   5.25
16700      ----      ----      ----      ----      6.00    UNCH                   6.00
16800      ----      ----      ----      ----      6.50    UNCH                   6.50
16900      ----      ----      ----      ----      7.25    UNCH                   7.25
17000      ----      ----      ----      ----      8.00    UNCH                   8.00
17100      ----      ----      ----      ----      8.75    UNCH                   8.75
17200      ----      ----      ----      ----      9.50    UNCH                   9.50
17300      ----      ----      ----      ----     10.50    UNCH                  10.50
17400      ----      ----      ----      ----     11.25    UNCH                  11.25
17500      ----      ----      ----      ----     12.25    UNCH                  12.25
17600      ----      ----      ----      ----     13.00    UNCH                  13.00
17700      ----      ----      ----      ----     14.00    UNCH                  14.00
17800      ----      ----      ----      ----     14.75    UNCH                  14.75
17900      ----      ----      ----      ----     15.75    UNCH                  15.75
18000      ----      ----      ----      ----     16.75    UNCH                  16.75
18100      ----      ----      ----      ----     17.50    UNCH                  17.50
18200      ----      ----      ----      ----     18.50    UNCH                  18.50
18300      ----      ----      ----      ----     19.50    UNCH                  19.50
18400      ----      ----      ----      ----     20.50    UNCH                  20.50
18500      ----      ----      ----      ----     21.50    UNCH                  21.50
18600      ----      ----      ----      ----     22.25    UNCH                  22.25
18700      ----      ----      ----      ----     23.25    UNCH                  23.25
18800      ----      ----      ----      ----     24.25    UNCH                  24.25
18900      ----      ----      ----      ----     25.25    UNCH                  25.25
19000      ----      ----      ----      ----     26.25    UNCH                  26.25
19100      ----      ----      ----      ----     27.25    UNCH                  27.25
19200      ----      ----      ----      ----     28.00    UNCH                  28.00
19300      ----      ----      ----      ----     29.00    UNCH                  29.00
19400      ----      ----      ----      ----     30.00    UNCH                  30.00
19500      ----      ----      ----      ----     31.00    UNCH                  31.00
19600      ----      ----      ----      ----     32.00    UNCH                  32.00
19700      ----      ----      ----      ----     33.00    UNCH                  33.00
19800      ----      ----      ----      ----     34.00    UNCH                  34.00
19900      ----      ----      ----      ----     35.00    UNCH                  35.00
20000      ----      ----      ----      ----     36.00    UNCH                  36.00
20100      ----      ----      ----      ----     37.00    UNCH                  37.00
20200      ----      ----      ----      ----     38.00    UNCH                  38.00
20300      ----      ----      ----      ----     39.00    UNCH                  39.00
20400      ----      ----      ----      ----     40.00    UNCH                  40.00
20500      ----      ----      ----      ----     40.75    UNCH                  40.75
20600      ----      ----      ----      ----     41.75    UNCH                  41.75
20700      ----      ----      ----      ----     42.75    UNCH                  42.75
20800      ----      ----      ----      ----     43.75    UNCH                  43.75
20900      ----      ----      ----      ----     44.75    UNCH                  44.75
21000      ----      ----      ----      ----     45.75    UNCH                  45.75
21100      ----      ----      ----      ----     46.75    UNCH                  46.75
21200      ----      ----      ----      ----     47.75    UNCH                  47.75
21300      ----      ----      ----      ----     48.75    UNCH                  48.75
21400      ----      ----      ----      ----     49.75    UNCH                  49.75
21500      ----      ----      ----      ----     50.75    UNCH                  50.75
21600      ----      ----      ----      ----     51.75    UNCH                  51.75
21700      ----      ----      ----      ----     52.75    UNCH                  52.75
21800      ----      ----      ----      ----     53.75    UNCH                  53.75
21900      ----      ----      ----      ----     54.75    UNCH                  54.75
22000      ----      ----      ----      ----     55.75    UNCH                  55.75
22100      ----      ----      ----      ----     56.75    UNCH                  56.75
22200      ----      ----      ----      ----     57.75    UNCH                  57.75
22300      ----      ----      ----      ----     58.75    UNCH                  58.75
22400      ----      ----      ----      ----     59.75    UNCH                  59.75
22500      ----      ----      ----      ----     60.75    UNCH                  60.75
22600      ----      ----      ----      ----     61.75    UNCH                  61.75
22700      ----      ----      ----      ----     62.75    UNCH                  62.75
22800      ----      ----      ----      ----     63.75    UNCH                  63.75
22900      ----      ----      ----      ----     64.75    UNCH                  64.75
23000      ----      ----      ----      ----     65.75    UNCH                  65.75
23100      ----      ----      ----      ----     66.75    UNCH                  66.75
23200      ----      ----      ----      ----     67.75    UNCH                  67.75
23300      ----      ----      ----      ----     68.75    UNCH                  68.75
23400      ----      ----      ----      ----     69.75    UNCH                  69.75
23600      ----      ----      ----      ----     71.75    UNCH                  71.75
23800      ----      ----      ----      ----     73.75    UNCH                  73.75
24000      ----      ----      ----      ----     75.75    UNCH                  75.75
24200      ----      ----      ----      ----     77.75    UNCH                  77.75
24400      ----      ----      ----      ----     79.75    UNCH                  79.75
24600      ----      ----      ----      ----     81.75    +.25                  81.50
24800      ----      ----      ----      ----     83.50    UNCH                  83.50
25000      ----      ----      ----      ----     85.50    UNCH                  85.50
25200      ----      ----      ----      ----     87.50    UNCH                  87.50
25400      ----      ----      ----      ----     89.50    UNCH                  89.50
25600      ----      ----      ----      ----     91.50    UNCH                  91.50
25800      ----      ----      ----      ----     93.50    UNCH                  93.50
26000      ----      ----      ----      ----     95.50    UNCH                  95.50
26200      ----      ----      ----      ----     97.50    UNCH                  97.50
26400      ----      ----      ----      ----     99.50    UNCH                  99.50
26600      ----      ----      ----      ----    101.50    UNCH                 101.50
26800      ----      ----      ----      ----    103.50    UNCH                 103.50
27000      ----      ----      ----      ----    105.50    UNCH                 105.50
27200      ----      ----      ----      ----    107.50    UNCH                 107.50
27400      ----      ----      ----      ----    109.50    UNCH                 109.50
27600      ----      ----      ----      ----    111.50    UNCH                 111.50
27800      ----      ----      ----      ----    113.50    UNCH                 113.50
8200       ----      ----      ----      ----       .25    UNCH                    .25
8400       ----      ----      ----      ----       .25    UNCH                    .25
8600       ----      ----      ----      ----       .25    UNCH                    .25
8800       ----      ----      ----      ----       .25    UNCH                    .25
9000       ----      ----      ----      ----       .25    UNCH                    .25
9200       ----      ----      ----      ----       .25    UNCH                    .25
9400       ----      ----      ----      ----       .25    UNCH                    .25
9600       ----      ----      ----      ----       .25    UNCH                    .25
9800       ----      ----      ----      ----       .25    UNCH                    .25
WEO MAY18 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----      1.25    UNCH                   1.25
10200      ----      ----      ----      ----      1.25    UNCH                   1.25
10400      ----      ----      ----      ----      1.25    UNCH                   1.25
10600      ----      ----      ----      ----      1.25    UNCH                   1.25
10800      ----      ----      ----      ----      1.25    UNCH                   1.25
11000      ----      ----      ----      ----      1.25    UNCH                   1.25
11200      ----      ----      ----      ----      1.25    UNCH                   1.25
11400      ----      ----      ----      ----      1.25    UNCH                   1.25
11600      ----      ----      ----      ----      1.25    UNCH                   1.25
11800      ----      ----      ----      ----      1.25    UNCH                   1.25
12000      ----      ----      ----      ----      1.25    UNCH                   1.25
12200      ----      ----      ----      ----      1.25    UNCH                   1.25
12300      ----      ----      ----      ----      1.25    UNCH                   1.25
12400      ----      ----      ----      ----      1.25    UNCH                   1.25
12500      ----      ----      ----      ----      1.25    UNCH                   1.25
12600      ----      ----      ----      ----      1.25    UNCH                   1.25
12700      ----      ----      ----      ----      1.25    UNCH                   1.25
12800      ----      ----      ----      ----      1.25    UNCH                   1.25
12900      ----      ----      ----      ----      1.25    UNCH                   1.25
13000      ----      ----      ----      ----      1.25    UNCH                   1.25
13100      ----      ----      ----      ----      1.25    UNCH                   1.25
13200      ----      ----      ----      ----      1.25    UNCH                   1.25
13300      ----      ----      ----      ----      1.25    UNCH                   1.25
13400      ----      ----      ----      ----      1.25    UNCH                   1.25
13500      ----      ----      ----      ----      1.25    UNCH                   1.25
13600      ----      ----      ----      ----      1.25    UNCH                   1.25
13700      ----      ----      ----      ----      1.25    UNCH                   1.25
13800      ----      ----      ----      ----      1.25    UNCH                   1.25
13900      ----      ----      ----      ----      1.25    UNCH                   1.25
14000      ----      ----      ----      ----      1.50    UNCH                   1.50
14100      ----      ----      ----      ----      1.50    UNCH                   1.50
14200      ----      ----      ----      ----      1.50    UNCH                   1.50
14300      ----      ----      ----      ----      1.50    UNCH                   1.50
14400      ----      ----      ----      ----      1.50    UNCH                   1.50
14500      ----      ----      ----      ----      1.50    UNCH                   1.50
14600      ----      ----      ----      ----      1.75    UNCH                   1.75
14700      ----      ----      ----      ----      1.75    UNCH                   1.75
14800      ----      ----      ----      ----      1.75    UNCH                   1.75
14900      ----      ----      ----      ----      2.00    UNCH                   2.00
15000      ----      ----      ----      ----      2.00    UNCH                   2.00
15100      ----      ----      ----      ----      2.25    UNCH                   2.25
15200      ----      ----      ----      ----      2.25    UNCH                   2.25
15300      ----      ----      ----      ----      2.50    UNCH                   2.50
15400      ----      ----      ----      ----      2.50    UNCH                   2.50
15500      ----      ----      ----      ----      2.75    UNCH                   2.75
15600      ----      ----      ----      ----      3.00    UNCH                   3.00
15700      ----      ----      ----      ----      3.00    UNCH                   3.00
15800      ----      ----      ----      ----      3.25    UNCH                   3.25
15900      ----      ----      ----      ----      3.50    UNCH                   3.50
16000      ----      ----      ----      ----      3.75    UNCH                   3.75
16100      ----      ----      ----      ----      4.00    UNCH                   4.00
16200      ----      ----      ----      ----      4.50    UNCH                   4.50
16300      ----      ----      ----      ----      4.75    UNCH                   4.75
16400      ----      ----      ----      ----      5.25    UNCH                   5.25
16500      ----      ----      ----      ----      5.50    UNCH                   5.50
16600      ----      ----      ----      ----      6.00    UNCH                   6.00
16700      ----      ----      ----      ----      6.50    UNCH                   6.50
16800      ----      ----      ----      ----      7.00    UNCH                   7.00
16900      ----      ----      ----      ----      7.50    UNCH                   7.50
17000      ----      ----      ----      ----      8.00    UNCH                   8.00
17100      ----      ----      ----      ----      8.75    UNCH                   8.75
17200      ----      ----      ----      ----      9.25    UNCH                   9.25
17300      ----      ----      ----      ----     10.00    UNCH                  10.00
17400      ----      ----      ----      ----     10.75    UNCH                  10.75
17500      ----      ----      ----      ----     11.50    UNCH                  11.50
17600      ----      ----      ----      ----     12.25    UNCH                  12.25
17700      ----      ----      ----      ----     13.00    UNCH                  13.00
17800      ----      ----      ----      ----     13.75    UNCH                  13.75
17900      ----      ----      ----      ----     14.50    UNCH                  14.50
18000      ----      ----      ----      ----     15.25    UNCH                  15.25
18100      ----      ----      ----      ----     16.25    UNCH                  16.25
18200      ----      ----      ----      ----     17.00    UNCH                  17.00
18300      ----      ----      ----      ----     18.00    UNCH                  18.00
18400      ----      ----      ----      ----     18.75    UNCH                  18.75
18500      ----      ----      ----      ----     19.75    UNCH                  19.75
18600      ----      ----      ----      ----     20.50    UNCH                  20.50
18700      ----      ----      ----      ----     21.50    UNCH                  21.50
18800      ----      ----      ----      ----     22.50    UNCH                  22.50
18900      ----      ----      ----      ----     23.25    UNCH                  23.25
19000      ----      ----      ----      ----     24.25    UNCH                  24.25
19100      ----      ----      ----      ----     25.25    UNCH                  25.25
19200      ----      ----      ----      ----     26.25    UNCH                  26.25
19300      ----      ----      ----      ----     27.25    UNCH                  27.25
19400      ----      ----      ----      ----     28.00    UNCH                  28.00
19500      ----      ----      ----      ----     29.00    UNCH                  29.00
19600      ----      ----      ----      ----     30.00    UNCH                  30.00
19700      ----      ----      ----      ----     31.00    UNCH                  31.00
19800      ----      ----      ----      ----     32.00    UNCH                  32.00
19900      ----      ----      ----      ----     33.00    UNCH                  33.00
20000      ----      ----      ----      ----     34.00    UNCH                  34.00
20100      ----      ----      ----      ----     35.00    UNCH                  35.00
20200      ----      ----      ----      ----     36.00    UNCH                  36.00
20300      ----      ----      ----      ----     37.00    UNCH                  37.00
20400      ----      ----      ----      ----     38.00    UNCH                  38.00
20500      ----      ----      ----      ----     39.00    UNCH                  39.00
20600      ----      ----      ----      ----     40.00    UNCH                  40.00
20700      ----      ----      ----      ----     41.00    UNCH                  41.00
20800      ----      ----      ----      ----     42.00    UNCH                  42.00
20900      ----      ----      ----      ----     42.75    UNCH                  42.75
21000      ----      ----      ----      ----     43.75    UNCH                  43.75
21100      ----      ----      ----      ----     44.75    UNCH                  44.75
21200      ----      ----      ----      ----     45.75    UNCH                  45.75
21300      ----      ----      ----      ----     46.75    UNCH                  46.75
21400      ----      ----      ----      ----     47.75    UNCH                  47.75
21500      ----      ----      ----      ----     48.75    UNCH                  48.75
21600      ----      ----      ----      ----     49.75    UNCH                  49.75
21700      ----      ----      ----      ----     50.75    UNCH                  50.75
21800      ----      ----      ----      ----     51.75    UNCH                  51.75
21900      ----      ----      ----      ----     52.75    UNCH                  52.75
22000      ----      ----      ----      ----     53.75    UNCH                  53.75
22100      ----      ----      ----      ----     54.75    UNCH                  54.75
22200      ----      ----      ----      ----     55.75    UNCH                  55.75
22300      ----      ----      ----      ----     56.75    UNCH                  56.75
22400      ----      ----      ----      ----     57.75    UNCH                  57.75
22500      ----      ----      ----      ----     58.75    UNCH                  58.75
22600      ----      ----      ----      ----     59.75    UNCH                  59.75
22700      ----      ----      ----      ----     60.75    UNCH                  60.75
22800      ----      ----      ----      ----     61.75    UNCH                  61.75
22900      ----      ----      ----      ----     62.75    UNCH                  62.75
23000      ----      ----      ----      ----     63.75    UNCH                  63.75
23100      ----      ----      ----      ----     64.75    UNCH                  64.75
23200      ----      ----      ----      ----     65.75    UNCH                  65.75
23300      ----      ----      ----      ----     66.75    UNCH                  66.75
23400      ----      ----      ----      ----     67.75    UNCH                  67.75
23500      ----      ----      ----      ----     68.75    UNCH                  68.75
23600      ----      ----      ----      ----     69.75    UNCH                  69.75
23800      ----      ----      ----      ----     71.75    UNCH                  71.75
24000      ----      ----      ----      ----     73.50    UNCH                  73.50
24200      ----      ----      ----      ----     75.50    UNCH                  75.50
24400      ----      ----      ----      ----     77.50    UNCH                  77.50
24600      ----      ----      ----      ----     79.50    UNCH                  79.50
24800      ----      ----      ----      ----     81.50    UNCH                  81.50
25000      ----      ----      ----      ----     83.50    UNCH                  83.50
25200      ----      ----      ----      ----     85.50    UNCH                  85.50
25400      ----      ----      ----      ----     87.50    UNCH                  87.50
25600      ----      ----      ----      ----     89.50    UNCH                  89.50
25800      ----      ----      ----      ----     91.50    UNCH                  91.50
26000      ----      ----      ----      ----     93.50    UNCH                  93.50
26200      ----      ----      ----      ----     95.50    UNCH                  95.50
26400      ----      ----      ----      ----     97.25    UNCH                  97.25
26600      ----      ----      ----      ----     99.25    UNCH                  99.25
26800      ----      ----      ----      ----    101.25    UNCH                 101.25
27000      ----      ----      ----      ----    103.25    UNCH                 103.25
27200      ----      ----      ----      ----    105.25    UNCH                 105.25
27400      ----      ----      ----      ----    107.25    UNCH                 107.25
27600      ----      ----      ----      ----    109.25    UNCH                 109.25
27800      ----      ----      ----      ----    111.25    UNCH                 111.25
28000      ----      ----      ----      ----    113.25    UNCH                 113.25
28200      ----      ----      ----      ----    115.25    UNCH                 115.25
8200       ----      ----      ----      ----      1.00    UNCH                   1.00
8400       ----      ----      ----      ----      1.00    UNCH                   1.00
8600       ----      ----      ----      ----      1.00    UNCH                   1.00
8800       ----      ----      ----      ----      1.00    UNCH                   1.00
9000       ----      ----      ----      ----      1.00    UNCH                   1.00
9200       ----      ----      ----      ----      1.00    UNCH                   1.00
9400       ----      ----      ----      ----      1.00    UNCH                   1.00
9600       ----      ----      ----      ----      1.00    UNCH                   1.00
9800       ----      ----      ----      ----      1.25    UNCH                   1.25
WEO SEP18 EU Milling Wheat Options PUT
10000      ----      ----      ----      ----      1.75    UNCH                   1.75
10200      ----      ----      ----      ----      1.75    UNCH                   1.75
10400      ----      ----      ----      ----      1.75    UNCH                   1.75
10600      ----      ----      ----      ----      2.00    UNCH                   2.00
10800      ----      ----      ----      ----      2.00    UNCH                   2.00
11000      ----      ----      ----      ----      2.00    UNCH                   2.00
11200      ----      ----      ----      ----      2.25    UNCH                   2.25
11400      ----      ----      ----      ----      2.25    UNCH                   2.25
11600      ----      ----      ----      ----      2.50    UNCH                   2.50
11800      ----      ----      ----      ----      2.50    UNCH                   2.50
12000      ----      ----      ----      ----      2.75    UNCH                   2.75
12200      ----      ----      ----      ----      2.75    UNCH                   2.75
12300      ----      ----      ----      ----      2.75    UNCH                   2.75
12400      ----      ----      ----      ----      3.00    UNCH                   3.00
12500      ----      ----      ----      ----      3.00    UNCH                   3.00
12600      ----      ----      ----      ----      3.00    UNCH                   3.00
12700      ----      ----      ----      ----      3.25    UNCH                   3.25
12800      ----      ----      ----      ----      3.25    UNCH                   3.25
12900      ----      ----      ----      ----      3.25    UNCH                   3.25
13000      ----      ----      ----      ----      3.50    UNCH                   3.50
13100      ----      ----      ----      ----      3.50    UNCH                   3.50
13200      ----      ----      ----      ----      3.50    UNCH                   3.50
13300      ----      ----      ----      ----      3.75    UNCH                   3.75
13400      ----      ----      ----      ----      3.75    UNCH                   3.75
13500      ----      ----      ----      ----      3.75    UNCH                   3.75
13600      ----      ----      ----      ----      4.00    UNCH                   4.00
13700      ----      ----      ----      ----      4.00    UNCH                   4.00
13800      ----      ----      ----      ----      4.00    UNCH                   4.00
13900      ----      ----      ----      ----      4.25    UNCH                   4.25
14000      ----      ----      ----      ----      4.25    UNCH                   4.25
14100      ----      ----      ----      ----      4.50    UNCH                   4.50
14200      ----      ----      ----      ----      4.50    UNCH                   4.50
14300      ----      ----      ----      ----      4.75    UNCH                   4.75
14400      ----      ----      ----      ----      4.75    UNCH                   4.75
14500      ----      ----      ----      ----      5.00    UNCH                   5.00
14600      ----      ----      ----      ----      5.00    UNCH                   5.00
14700      ----      ----      ----      ----      5.25    UNCH                   5.25
14800      ----      ----      ----      ----      5.50    UNCH                   5.50
14900      ----      ----      ----      ----      5.50    UNCH                   5.50
15000      ----      ----      ----      ----      5.75    UNCH                   5.75
15100      ----      ----      ----      ----      6.00    UNCH                   6.00
15200      ----      ----      ----      ----      6.00    UNCH                   6.00
15300      ----      ----      ----      ----      6.25    UNCH                   6.25
15400      ----      ----      ----      ----      6.50    UNCH                   6.50
15500      ----      ----      ----      ----      6.75    UNCH                   6.75
15600      ----      ----      ----      ----      7.00    UNCH                   7.00
15700      ----      ----      ----      ----      7.25    UNCH                   7.25
15800      ----      ----      ----      ----      7.50    UNCH                   7.50
15900      ----      ----      ----      ----      7.75    UNCH                   7.75
16000      ----      ----      ----      ----      8.25    UNCH                   8.25
16100      ----      ----      ----      ----      8.50    UNCH                   8.50
16200      ----      ----      ----      ----      8.75    UNCH                   8.75
16300      ----      ----      ----      ----      9.25    UNCH                   9.25
16400      ----      ----      ----      ----      9.75    UNCH                   9.75
16500      ----      ----      ----      ----     10.00    UNCH                  10.00
16600      ----      ----      ----      ----     10.50    UNCH                  10.50
16700      ----      ----      ----      ----     11.00    UNCH                  11.00
16800      ----      ----      ----      ----     11.50    UNCH                  11.50
16900      ----      ----      ----      ----     12.00    UNCH                  12.00
17000      ----      ----      ----      ----     12.50    UNCH                  12.50
17100      ----      ----      ----      ----     13.00    UNCH                  13.00
17200      ----      ----      ----      ----     13.75    UNCH                  13.75
17300      ----      ----      ----      ----     14.25    UNCH                  14.25
17400      ----      ----      ----      ----     15.00    UNCH                  15.00
17500      ----      ----      ----      ----     15.50    UNCH                  15.50
17600      ----      ----      ----      ----     16.25    UNCH                  16.25
17700      ----      ----      ----      ----     17.00    UNCH                  17.00
17800      ----      ----      ----      ----     17.75    UNCH                  17.75
17900      ----      ----      ----      ----     18.50    UNCH                  18.50
18000      ----      ----      ----      ----     19.25    UNCH                  19.25
18100      ----      ----      ----      ----     20.00    UNCH                  20.00
18200      ----      ----      ----      ----     20.75    UNCH                  20.75
18300      ----      ----      ----      ----     21.50    UNCH                  21.50
18400      ----      ----      ----      ----     22.25    UNCH                  22.25
18500      ----      ----      ----      ----     23.25    UNCH                  23.25
18600      ----      ----      ----      ----     24.00    UNCH                  24.00
18700      ----      ----      ----      ----     24.75    UNCH                  24.75
18800      ----      ----      ----      ----     25.75    UNCH                  25.75
18900      ----      ----      ----      ----     26.50    UNCH                  26.50
19000      ----      ----      ----      ----     27.50    UNCH                  27.50
19100      ----      ----      ----      ----     28.25    UNCH                  28.25
19200      ----      ----      ----      ----     29.25    UNCH                  29.25
19300      ----      ----      ----      ----     30.00    UNCH                  30.00
19400      ----      ----      ----      ----     31.00    UNCH                  31.00
19500      ----      ----      ----      ----     31.75    UNCH                  31.75
19600      ----      ----      ----      ----     32.75    UNCH                  32.75
19700      ----      ----      ----      ----     33.75    UNCH                  33.75
19800      ----      ----      ----      ----     34.50    UNCH                  34.50
19900      ----      ----      ----      ----     35.50    UNCH                  35.50
20000      ----      ----      ----      ----     36.50    UNCH                  36.50
20100      ----      ----      ----      ----     37.50    UNCH                  37.50
20200      ----      ----      ----      ----     38.25    UNCH                  38.25
20300      ----      ----      ----      ----     39.25    UNCH                  39.25
20400      ----      ----      ----      ----     40.25    UNCH                  40.25
20500      ----      ----      ----      ----     41.25    UNCH                  41.25
20600      ----      ----      ----      ----     42.00    UNCH                  42.00
20700      ----      ----      ----      ----     43.00    UNCH                  43.00
20800      ----      ----      ----      ----     44.00    UNCH                  44.00
20900      ----      ----      ----      ----     45.00    UNCH                  45.00
21000      ----      ----      ----      ----     46.00    UNCH                  46.00
21100      ----      ----      ----      ----     47.00    UNCH                  47.00
21200      ----      ----      ----      ----     47.75    UNCH                  47.75
21300      ----      ----      ----      ----     48.75    UNCH                  48.75
21400      ----      ----      ----      ----     49.75    UNCH                  49.75
21500      ----      ----      ----      ----     50.75    UNCH                  50.75
21600      ----      ----      ----      ----     51.75    UNCH                  51.75
21700      ----      ----      ----      ----     52.75    UNCH                  52.75
21800      ----      ----      ----      ----     53.75    UNCH                  53.75
21900      ----      ----      ----      ----     54.75    UNCH                  54.75
22000      ----      ----      ----      ----     55.50    UNCH                  55.50
22100      ----      ----      ----      ----     56.50    UNCH                  56.50
22200      ----      ----      ----      ----     57.50    UNCH                  57.50
