,name,symbol,date,open,high,low,settle,volume
18446,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2016-12-22,55.74,56.41,55.3,56.17,390212
18447,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2016-12-23,55.9,56.5,55.48,56.24,278830
18448,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2016-12-27,56.51,57.32,56.25,57.12,273372
18449,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2016-12-28,57.15,57.59,56.78,57.28,320087
18450,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2016-12-29,56.88,57.43,56.68,56.99,356339
18451,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2016-12-30,57.09,57.31,56.63,56.94,266762
18452,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-03,57.42,58.46,55.33,55.55,721921
18453,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-04,55.71,56.65,55.37,56.48,510362
18454,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-05,56.61,57.34,56.01,56.98,515613
18455,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-06,56.95,57.54,56.54,57.21,512694
18456,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-09,56.97,57.05,54.98,55.18,538078
18457,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-10,55.03,55.56,53.9,54.01,252893
18458,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-11,54.06,55.91,53.94,55.37,342202
18459,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-12,55.43,56.6,55.25,56.15,371308
18460,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-13,56.18,56.31,55.39,55.46,248370
18461,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-17,55.62,56.63,55.21,55.57,419623
18462,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-18,55.64,55.92,54.03,54.2,557448
18463,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-19,54.5,54.98,54.12,54.43,573319
18464,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-20,54.51,55.98,54.44,55.53,564771
18465,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-23,55.64,55.78,54.52,55.06,451338
18466,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-24,55.17,55.87,54.98,55.49,516089
18467,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-25,55.26,55.78,54.87,55.06,586232
18468,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-26,55.27,56.37,55.1,56.09,570958
18469,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-27,56.05,56.39,54.89,55.48,490239
18470,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-30,55.46,55.77,54.72,54.94,481989
18471,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-01-31,54.91,55.87,54.55,55.12,584925
18472,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-01,55.07,56.22,54.95,56.19,575041
18473,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-02,55.88,56.65,55.66,55.85,488305
18474,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-03,55.99,56.53,55.71,56.14,456398
18475,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-06,56.12,56.44,55.22,55.32,421444
18476,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-07,55.45,55.55,53.94,54.48,602061
18477,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-08,53.95,54.98,53.53,54.65,745234
18478,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-09,54.68,55.52,54.68,55.31,590675
18479,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-10,55.46,56.44,55.21,56.17,573469
18480,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-13,56.16,56.26,55.1,55.27,262183
18481,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-14,55.26,56.03,55.2,55.55,249653
18482,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-15,55.34,55.85,55.07,55.44,250696
18483,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-16,55.38,55.9,54.96,55.59,449787
18484,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-17,55.71,55.75,55.13,55.62,405310
18485,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-21,55.74,56.87,55.56,56.17,659889
18486,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-22,56.1,56.44,55.19,55.43,498844
18487,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-23,55.75,56.78,55.71,56.29,528680
18488,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-24,56.17,56.35,55.6,55.83,392635
18489,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-27,55.86,56.45,55.78,55.89,391372
18490,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-02-28,55.88,56.07,55.02,55.85,590994
18491,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-01,55.79,56.28,55.47,55.67,489208
18492,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-02,55.53,55.64,54.38,54.45,636438
18493,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-03,54.42,55.23,54.39,55.17,433670
18494,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-06,55.03,55.4,54.6,55.04,501803
18495,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-07,55.01,55.64,54.55,54.98,477748
18496,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-08,54.63,54.76,51.89,52.12,942249
18497,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-09,52.06,52.68,50.43,51.12,1048093
18498,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-10,51.44,51.93,50.14,50.32,250340
18499,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-13,50.29,50.54,49.74,50.23,238661
18500,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-14,50.29,50.65,49.0,49.64,388383
18501,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-15,50.51,50.87,50.07,50.67,381433
18502,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-16,50.89,51.43,50.3,50.53,373255
18503,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-17,50.58,51.0,50.39,50.6,337826
18504,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-20,50.54,50.65,49.75,50.2,586726
18505,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-21,50.2,50.77,49.28,49.53,621696
18506,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-22,49.45,49.61,48.3,49.33,676510
18507,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-23,49.44,49.77,48.87,48.99,497768
18508,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-24,48.96,49.49,48.83,49.26,417117
18509,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-27,49.41,49.57,48.37,49.02,464236
18510,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-28,49.18,50.03,49.09,49.66,497769
18511,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-29,49.76,50.92,49.67,50.8,540748
18512,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-30,50.89,51.76,50.56,51.64,577117
18513,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-03-31,51.61,52.14,51.19,51.89,523557
18514,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-03,51.98,52.12,51.41,51.53,437297
18515,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-04,51.53,52.59,51.17,52.32,524971
18516,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-05,52.47,53.17,52.03,52.44,643251
18517,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-06,52.09,53.11,52.06,52.99,454386
18518,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-07,52.99,54.23,52.78,53.53,767404
18519,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-10,53.6,54.47,53.58,54.37,547358
18520,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-11,54.49,54.73,53.99,54.68,256425
18521,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-12,54.68,55.03,54.03,54.41,303876
18522,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-13,54.24,54.69,54.13,54.49,258889
18523,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-17,54.23,54.52,53.91,54.0,225094
18524,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-18,54.08,54.19,53.43,53.74,463108
18525,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-19,53.64,53.97,51.4,51.74,823687
18526,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-20,51.92,52.27,51.39,51.6,598309
18527,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-21,51.6,51.82,50.09,50.51,679261
18528,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-24,50.57,51.11,49.92,50.12,513223
18529,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-25,50.11,50.72,49.76,50.45,580009
18530,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-26,50.25,51.09,49.83,50.51,649415
18531,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-27,50.11,50.32,49.09,49.86,763445
18532,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-04-28,50.16,50.65,49.69,50.22,629561
18533,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-01,50.06,50.21,49.48,49.73,362291
18534,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-02,49.67,50.17,48.24,48.55,695220
18535,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-03,49.01,49.12,48.19,48.71,681299
18536,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-04,48.49,48.64,46.18,46.41,926684
18537,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-05,46.4,47.57,44.65,47.11,1015030
18538,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-08,47.24,47.87,46.62,47.32,755659
18539,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-09,47.38,47.67,46.42,46.77,675685
18540,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-10,47.07,48.67,46.9,48.22,789190
18541,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-11,48.33,49.1,48.25,48.72,225323
18542,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-12,48.67,48.96,48.22,48.69,204358
18543,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-15,48.71,50.49,48.6,49.68,291796
18544,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-16,49.64,50.21,49.03,49.52,284393
18545,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-17,49.05,50.36,48.89,49.93,409961
18546,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-18,49.77,50.45,48.9,50.18,594141
18547,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-19,50.19,51.42,50.12,51.19,644437
18548,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-22,51.45,51.95,51.27,51.65,561671
18549,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-23,51.56,52.31,51.09,51.99,577535
18550,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-24,51.96,52.4,51.55,51.88,726312
18551,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-25,51.77,52.52,48.97,49.42,1139346
18552,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-26,49.27,50.46,48.7,50.32,759936
18553,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-30,50.45,50.8,49.55,50.18,659013
18554,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-05-31,50.17,50.23,48.25,48.84,769567
18555,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-01,49.15,49.69,48.42,48.88,770895
18556,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-02,48.56,48.71,47.26,48.18,798917
18557,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-05,48.23,48.94,47.38,47.92,700903
18558,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-06,47.92,48.92,47.46,48.71,805291
18559,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-07,48.5,48.75,46.17,46.24,1146665
18560,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-08,46.37,46.7,45.72,46.16,896769
18561,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-09,46.23,46.7,45.79,46.35,712341
18562,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-12,46.29,47.22,46.18,46.6,184557
18563,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-13,46.5,47.05,46.07,46.95,328762
18564,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-14,46.41,46.96,45.02,45.21,450661
18565,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-15,45.18,45.31,44.73,44.96,330818
18566,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-16,44.74,45.46,44.74,45.25,388718
18567,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-19,45.17,45.56,44.54,44.71,614696
18568,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-20,44.61,44.97,43.22,43.79,884659
18569,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-21,43.66,44.48,42.33,42.81,1062572
18570,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-22,42.83,43.6,42.54,43.02,667111
18571,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-23,43.08,43.48,42.81,43.29,689563
18572,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-26,43.44,43.93,42.91,43.66,658936
18573,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-27,43.77,44.72,43.6,44.52,758558
18574,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-28,43.98,45.18,43.95,45.02,750997
18575,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-29,45.17,45.73,44.93,45.21,764999
18576,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-06-30,45.17,46.63,45.16,46.32,674176
18577,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-03,46.56,47.38,46.2,47.35,513672
18578,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-05,47.32,47.6,44.79,45.41,1167208
18579,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-06,45.93,46.81,45.46,45.8,945108
18580,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-07,45.63,45.7,44.06,44.51,958132
18581,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-10,44.63,45.12,43.93,44.68,832614
18582,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-11,44.84,46.06,44.11,45.31,292777
18583,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-12,45.98,46.73,45.36,45.74,287145
18584,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-13,45.7,46.51,45.24,46.33,297347
18585,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-14,46.34,47.01,46.05,46.83,361977
18586,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-17,46.97,47.16,46.18,46.31,393566
18587,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-18,46.25,47.22,46.1,46.67,637703
18588,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-19,46.56,47.54,46.4,47.4,839766
18589,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-20,47.35,47.82,46.89,47.0,714260
18590,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-21,46.99,47.29,45.62,45.85,759887
18591,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-24,45.7,46.61,45.48,46.42,704771
18592,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-25,46.54,48.74,46.46,47.97,881198
18593,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-26,48.59,48.95,47.94,48.83,881533
18594,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-27,48.78,49.32,48.33,49.12,874177
18595,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-28,49.25,49.89,48.94,49.79,762239
18596,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-07-31,49.93,50.49,49.26,50.25,776292
18597,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-01,50.29,50.51,48.45,49.24,1004718
18598,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-02,48.88,49.73,48.63,49.67,841448
18599,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-03,49.67,50.04,48.86,49.11,829616
18600,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-04,49.03,49.72,48.58,49.66,741648
18601,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-07,49.67,49.81,48.62,49.47,826188
18602,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-08,49.39,49.87,48.94,49.25,900381
18603,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-09,49.08,49.8,48.98,49.64,833865
18604,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-10,49.76,50.3,48.43,48.67,1113414
18605,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-11,48.61,49.05,48.06,48.89,184827
18606,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-14,48.85,49.23,47.49,47.65,158069
18607,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-15,47.55,47.97,47.08,47.62,308037
18608,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-16,47.82,48.05,46.76,46.86,401486
18609,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-17,46.87,47.26,46.54,47.16,429694
18610,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-18,47.0,48.82,46.85,48.58,730228
18611,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-21,48.81,48.83,47.13,47.45,882290
18612,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-22,47.51,48.13,47.28,47.75,857053
18613,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-23,47.56,48.42,47.45,48.33,700754
18614,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-24,48.28,48.35,46.98,47.35,827418
18615,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-25,47.54,47.83,47.31,47.79,642073
18616,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-28,47.81,48.12,46.07,46.49,915071
18617,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-29,46.78,46.88,45.68,46.36,890002
18618,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-30,46.23,46.64,45.76,45.88,879859
18619,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-08-31,45.87,47.39,45.5,47.15,912805
18620,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-01,47.0,47.27,46.48,47.21,738046
18621,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-05,47.2,48.9,47.07,48.58,1029187
18622,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-06,48.51,49.34,48.44,49.08,768148
18623,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-07,49.06,49.25,48.55,49.01,682658
18624,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-08,49.01,49.18,47.19,47.4,818862
18625,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-11,47.5,48.19,46.92,47.99,754309
18626,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-12,48.08,48.33,47.65,48.12,242354
18627,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-13,48.22,49.21,47.98,49.12,341967
18628,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-14,49.13,50.25,48.94,49.72,453796
18629,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-15,49.56,49.98,49.25,49.81,394255
18630,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-18,49.76,50.22,49.05,49.72,548264
18631,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-19,49.75,50.19,49.1,49.27,743573
18632,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-20,49.64,50.48,49.5,50.06,750770
18633,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-21,50.09,50.18,49.44,49.92,573268
18634,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-22,50.1,50.15,49.66,50.03,471195
18635,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-25,50.05,51.65,49.76,51.59,694657
18636,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-26,51.49,51.8,50.8,51.25,706317
18637,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-27,51.46,51.71,51.0,51.51,631972
18638,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-28,51.42,52.23,50.59,50.93,799316
18639,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-09-29,50.95,51.14,50.62,51.04,550344
18640,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-02,51.01,51.08,49.44,49.95,597671
18641,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-03,49.96,50.1,49.51,49.79,460593
18642,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-04,49.53,50.04,49.13,49.35,596897
18643,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-05,49.25,50.59,49.22,50.16,649264
18644,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-06,50.12,50.19,48.47,48.66,720752
18645,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-09,48.62,49.16,48.5,48.95,487932
18646,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-10,48.92,50.43,48.91,50.29,641402
18647,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-11,50.3,50.75,49.97,50.66,239330
18648,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-12,50.35,50.48,49.54,49.99,256020
18649,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-13,50.13,51.09,50.08,50.79,271768
18650,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-16,50.76,51.71,50.69,51.2,326274
18651,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-17,51.26,51.57,50.54,51.17,498305
18652,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-18,51.23,51.62,50.98,51.32,546160
18653,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-19,51.32,51.45,50.34,50.57,686059
18654,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-20,50.65,51.15,49.93,50.9,665177
18655,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-23,51.13,51.36,50.74,50.96,581750
18656,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-24,50.95,51.68,50.61,51.53,707717
18657,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-25,51.62,51.63,50.95,51.24,675660
18658,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-26,51.25,51.92,50.97,51.7,584563
18659,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-27,51.86,53.26,51.31,52.96,725526
18660,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-30,53.22,53.52,52.81,53.21,551645
18661,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-10-31,53.14,53.91,52.99,53.44,489779
18662,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-01,53.71,54.28,52.95,53.36,664481
18663,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-02,53.34,53.9,53.05,53.6,479276
18664,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-03,53.79,54.82,53.46,54.7,606040
18665,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-06,55.03,56.67,54.72,56.41,840014
18666,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-07,56.33,56.75,55.89,56.26,731121
18667,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-08,56.02,56.98,55.47,55.87,893074
18668,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-09,55.89,56.58,55.74,56.21,225334
18669,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-10,56.08,56.39,55.61,55.8,192181
18670,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-13,55.98,56.19,55.34,55.79,274070
18671,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-14,55.78,55.8,53.82,54.71,345641
18672,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-15,54.07,54.56,53.9,54.34,315838
18673,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-16,54.33,54.65,53.97,54.17,433815
18674,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-17,54.28,55.64,54.21,55.53,728418
18675,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-20,55.62,55.75,54.57,55.24,589476
18676,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-21,55.2,56.04,55.14,55.65,617493
18677,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-22,55.94,56.97,55.85,56.84,832366
18678,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-24,56.87,57.87,56.57,57.77,574132
18679,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-27,57.77,57.81,56.37,56.93,686033
18680,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-28,56.68,56.93,56.24,56.81,538993
18681,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-29,56.55,57.12,55.57,56.12,736914
18682,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-11-30,56.23,56.8,55.64,56.22,732304
18683,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-12-01,56.24,57.7,56.11,57.18,673392
18684,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-12-04,57.14,57.16,56.17,56.29,527029
18685,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-12-05,56.3,56.74,55.9,56.44,487780
18686,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-12-06,56.27,56.39,54.69,54.78,663046
18687,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-12-07,54.82,55.6,54.64,55.51,535935
18688,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-12-08,55.47,56.61,55.36,56.18,663113
18689,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-12-11,56.07,56.9,55.73,56.81,596384
18690,NYMEX WTI Crude Oil Futures #1 (CL1),CL,2017-12-12,56.87,57.36,55.65,55.92,357127
